st0mean,st0var,st1mean,st1var,st2mean,st2var,st3mean,st3var,st4mean,st4var,st5mean,st5var,st6mean,st6var,st7mean,st7var,st8mean,st8var,st9mean,st9var,st10mean,st10var,st11mean,st11var,hotness
0.433359566,0.111423139,0.400541384,0.100823361,0.325913161,0.073963699,0.330279512,0.079635667,0.326341927,0.079415927,0.330561737,0.080090539,0.362858887,0.090576976,0.366937585,0.092874927,0.384141113,0.097404702,0.385010855,0.093343845,0.397747626,0.097371315,0.416645862,0.110289032,0
0.382514139,0.12624654,0.298164524,0.096642119,0.314052699,0.092647369,0.230588689,0.07313452,0.292034704,0.094008352,0.232120823,0.073174075,0.258271208,0.062026398,0.439078406,0.133921031,0.283392031,0.079578624,0.283104113,0.09196842,0.222511568,0.064440252,0.291208226,0.088448245,0
0.630070402,0.111143735,0.636521552,0.093423408,0.444966954,0.072849449,0.359929598,0.041088873,0.489984195,0.102953418,0.361666667,0.055976875,0.398527299,0.065218232,0.457364943,0.087555186,0.415899425,0.073901335,0.382159483,0.078680921,0.333426724,0.060896704,0.443002874,0.089625503,0
0.294288849,0.125337729,0.069114472,0.015418925,0.38367497,0.158041431,0.105876038,0.02525598,0.047377224,0.010046507,0.233836892,0.104416803,0.057306643,0.006400013,0.449058126,0.152757831,0.130162515,0.038605862,0.094402135,0.018333212,0.41481376,0.166246574,0.10644484,0.019466721,0
0.776911817,0.064957731,0.624391534,0.064387184,0.428834215,0.044914322,0.325135802,0.03141465,0.347379189,0.032069823,0.318793651,0.031320686,0.422529101,0.050899808,0.496430335,0.060387187,0.457368607,0.056800518,0.397380952,0.045424423,0.429763668,0.054250244,0.584865961,0.058186652,0
0.489777583,0.138204019,0.273420315,0.047639876,0.295772329,0.066318085,0.500316988,0.116949964,0.210464098,0.024199751,0.223315236,0.05555478,0.212980736,0.028717662,0.392152364,0.074187908,0.361523643,0.10097454,0.215129597,0.031093279,0.396255692,0.098698015,0.272767075,0.045721632,0
0.432337025,0.105443163,0.352620253,0.094407875,0.517018987,0.118021009,0.274992089,0.065662502,0.293626582,0.065556063,0.220795886,0.052277267,0.304719937,0.067437104,0.410610759,0.124741833,0.199018987,0.039229807,0.36568038,0.102657369,0.213917722,0.048761642,0.259897152,0.056412494,0
0.533609718,0.102893232,0.46211442,0.109185014,0.405521944,0.065476773,0.497556426,0.11831925,0.347736677,0.045671025,0.495672414,0.089138763,0.306822884,0.049027356,0.341435737,0.065867979,0.271053292,0.051745527,0.35523511,0.054427418,0.500893417,0.104286164,0.247799373,0.030311486,1
0.624624638,0.108603582,0.552047826,0.100432753,0.322533333,0.056794672,0.373137681,0.078398385,0.330184058,0.047338315,0.391342029,0.078987738,0.413473913,0.077363655,0.493694203,0.096661406,0.488142029,0.131124304,0.414636232,0.126064973,0.357831884,0.093256853,0.346591304,0.109671172,0
0.502519308,0.075691744,0.616977364,0.106357929,0.397822903,0.059886356,0.405695073,0.077594918,0.522912117,0.095838498,0.544577896,0.088474356,0.5223249,0.076976715,0.473617843,0.07522744,0.486105193,0.076966238,0.423206391,0.05879488,0.436339547,0.066508139,0.446438083,0.095968702,1
0.287760656,0.100463097,0.316790164,0.077844989,0.241304918,0.051390133,0.105652459,0.023215486,0.147457377,0.043583488,0.205377049,0.051015245,0.461452459,0.104849346,0.286460656,0.049353019,0.175239344,0.048941841,0.242293443,0.070415148,0.589829508,0.121197437,0.681844262,0.097280718,0
0.444609272,0.112348031,0.478888742,0.110329262,0.44935894,0.109374988,0.311231788,0.065002401,0.390433113,0.101451448,0.225615894,0.029488748,0.273843709,0.070414582,0.300078146,0.082140083,0.261878146,0.054921167,0.395174834,0.136584934,0.21946755,0.044037338,0.316768212,0.081385807,0
0.416386243,0.056506959,0.624674603,0.084372333,0.522916667,0.073778373,0.505560847,0.09198659,0.472691799,0.0887302,0.501167989,0.120144518,0.447462963,0.07471837,0.475939153,0.103565457,0.353140212,0.048948568,0.404880952,0.070719912,0.315957672,0.048861395,0.241940476,0.027870921,0
0.365967949,0.056548975,0.337803419,0.077694188,0.208008547,0.029771004,0.333271368,0.056280228,0.536472222,0.114563971,0.294536325,0.044684826,0.288675214,0.042520091,0.180651709,0.026889667,0.290346154,0.044343222,0.495820513,0.163042472,0.321873932,0.067907285,0.549782051,0.117592876,0
0.288566474,0.049923558,0.394263006,0.092617893,0.231947977,0.045947939,0.219098266,0.045024071,0.41034104,0.125843092,0.229378613,0.036191917,0.379713873,0.117454782,0.179895954,0.023729602,0.394699422,0.088674696,0.505303468,0.112336263,0.269630058,0.031382626,0.438465318,0.112199977,0
0.615975475,0.107832594,0.513552215,0.091949276,0.414007911,0.092291188,0.29284731,0.04144018,0.552377373,0.114753537,0.389519778,0.064623212,0.243763449,0.038185967,0.51609019,0.090504938,0.249090981,0.030017116,0.144932753,0.01890659,0.206413766,0.03329669,0.210998418,0.023908358,0
0.295350109,0.071592079,0.537531729,0.134952901,0.245150985,0.057392294,0.272547046,0.09007076,0.155317287,0.031216435,0.373105033,0.090695429,0.389536105,0.122459417,0.195155361,0.040434232,0.254492341,0.088007742,0.233897155,0.046958407,0.422413567,0.106480518,0.281789934,0.10922049,1
0.436661199,0.11102465,0.349048643,0.091454733,0.246841063,0.076487911,0.177761312,0.03645178,0.267834276,0.089760561,0.164975113,0.031650456,0.205929299,0.043015449,0.271105769,0.090540975,0.296660068,0.076863737,0.449436086,0.152542172,0.323150452,0.080856426,0.452736425,0.140264479,0
0.35197219,0.132597886,0.280349942,0.083975634,0.275347625,0.082924658,0.274831981,0.099683106,0.1867219,0.048250745,0.334943221,0.130373627,0.26734299,0.098499579,0.344059096,0.131748118,0.152835458,0.037058988,0.174803013,0.052579345,0.270556199,0.114866337,0.172929316,0.05357338,1
0.540299124,0.126686347,0.534808511,0.122744883,0.373610763,0.104489927,0.255175219,0.057544785,0.308768461,0.101235682,0.319229036,0.100764817,0.295051314,0.094040011,0.349405507,0.11717754,0.259907384,0.073633961,0.287269086,0.09037066,0.2659199,0.067370477,0.216053817,0.054356161,0
0.450136213,0.147187011,0.218996678,0.055374611,0.275671096,0.10029554,0.287805648,0.111427904,0.205277409,0.052367951,0.25988206,0.079095822,0.180697674,0.033194982,0.381817276,0.129913565,0.125531561,0.029089601,0.160825581,0.039702752,0.328832226,0.117473734,0.204609635,0.035769085,0
0.382721934,0.100792525,0.382430052,0.070432421,0.550528497,0.128927962,0.233246978,0.023354031,0.24988601,0.058673448,0.227072539,0.047561729,0.267286701,0.059453199,0.291860104,0.082890041,0.278288428,0.064641193,0.383093264,0.09428911,0.328792746,0.088964299,0.344751295,0.086688771,0
0.292345196,0.046558639,0.442046263,0.111666354,0.298156584,0.04304947,0.731007117,0.10912085,0.340708185,0.042539623,0.250626335,0.042175903,0.231962633,0.039205943,0.236354093,0.031447944,0.263279359,0.060178329,0.216480427,0.027557616,0.538099644,0.106950606,0.384902135,0.098003515,0
0.307316384,0.04477378,0.323050847,0.093276211,0.201882486,0.038384126,0.323386441,0.058871236,0.541828249,0.12766007,0.2636,0.038769768,0.33740565,0.09387987,0.181358192,0.042066483,0.339814689,0.090653401,0.246084746,0.073489275,0.210311864,0.046553225,0.638668927,0.110660771,1
0.453651334,0.109167801,0.540892107,0.131629268,0.296153322,0.058512375,0.352523566,0.100469569,0.237224304,0.050606083,0.285369676,0.070533595,0.271004543,0.064609525,0.262406019,0.067069184,0.370935264,0.094285892,0.259773424,0.071715075,0.340102783,0.099060769,0.253310051,0.081511685,0
0.172541538,0.07883131,0.108472308,0.038504705,0.208036923,0.07892078,0.550476923,0.153313486,0.181092308,0.022529807,0.427721538,0.168013564,0.087687692,0.017194978,0.112186154,0.053784333,0.198521538,0.075400262,0.059193846,0.007667052,0.23048,0.06411845,0.082181538,0.020266973,0
0.812521495,0.074120354,0.562590654,0.056242567,0.416814953,0.057364304,0.361229907,0.040584289,0.375719626,0.043207955,0.419957009,0.069381196,0.396629907,0.058417654,0.539020561,0.068196876,0.397785047,0.057188528,0.353805607,0.059340444,0.341315888,0.058174257,0.396915888,0.052597445,0
0.470040749,0.131776497,0.294117841,0.047720252,0.470935022,0.102767869,0.203220264,0.047807178,0.230818282,0.036766517,0.239167401,0.062329023,0.28689978,0.049496643,0.519417401,0.123793353,0.233625551,0.060056153,0.297511013,0.070998259,0.242122247,0.0672039,0.453245595,0.113387038,0
0.608872792,0.04416616,0.625028269,0.056249179,0.612067138,0.071704176,0.555219081,0.046274899,0.525784452,0.048701081,0.421833922,0.033184676,0.432254417,0.038787292,0.379272085,0.028718269,0.443303887,0.036173788,0.58680212,0.069870788,0.446929329,0.037666186,0.635561837,0.073664706,0
0.519426705,0.096589841,0.479211932,0.098267707,0.284871591,0.053146434,0.263730682,0.048075699,0.37299375,0.09250663,0.3809375,0.080591964,0.518053409,0.118988273,0.380369318,0.082312614,0.309315341,0.057171412,0.352548295,0.078804651,0.319331818,0.076073836,0.437757955,0.122755908,0
0.542747235,0.113443361,0.626706161,0.097446198,0.466380727,0.082692833,0.394652449,0.080216555,0.401006319,0.079843517,0.361906793,0.070951791,0.297480253,0.050448398,0.296109005,0.058817532,0.285815166,0.061579456,0.364701422,0.085704257,0.313954186,0.070017933,0.308687204,0.053832762,1
0.409019097,0.114956144,0.236706597,0.074542923,0.263696181,0.101668354,0.210064236,0.057540477,0.455463542,0.118561964,0.318237847,0.108769046,0.173682292,0.035428387,0.220836806,0.060385251,0.223092014,0.06997116,0.394848958,0.121623194,0.171324653,0.03437981,0.305944444,0.080355552,0
0.570977519,0.134625837,0.562472939,0.096389282,0.597032473,0.111618859,0.354796003,0.04578928,0.324440466,0.05128572,0.353474604,0.096820403,0.315527061,0.057575893,0.319960033,0.07375624,0.33823647,0.091210161,0.335124896,0.089246301,0.205109076,0.041129911,0.449009992,0.128003375,0
0.446503448,0.138140698,0.472544828,0.075921503,0.583698276,0.101089876,0.300058621,0.053775572,0.308343103,0.078733863,0.177975862,0.020939634,0.261355172,0.046394657,0.445598276,0.121246647,0.180303448,0.015599046,0.232963793,0.041088835,0.141506897,0.010427533,0.310687931,0.055278935,1
0.369018916,0.082157476,0.530446406,0.121486946,0.296258512,0.067282265,0.275325347,0.055438822,0.244600252,0.053409435,0.354701135,0.107722868,0.326013871,0.097875923,0.227486759,0.047034724,0.352213115,0.109414453,0.30474401,0.083249078,0.243851198,0.06251142,0.17156116,0.044432279,0
0.460053221,0.124015081,0.336169468,0.092348393,0.358302521,0.089886668,0.379869748,0.084071469,0.283292717,0.066825524,0.417141457,0.146711892,0.235015406,0.042796766,0.417841737,0.108777021,0.278026611,0.070000452,0.20277451,0.042176609,0.259847339,0.065438782,0.270383754,0.06928208,0
0.77227381,0.018185389,0.787095238,0.036363789,0.557446429,0.028001914,0.547375,0.040207853,0.512077381,0.043363726,0.563660714,0.029561569,0.662630952,0.037830304,0.729511905,0.079948238,0.658529762,0.03270694,0.610315476,0.028809014,0.555345238,0.044538488,0.560505952,0.028149667,0
0.230864023,0.052138602,0.446810198,0.115864395,0.263784703,0.090907815,0.185410765,0.030929239,0.533426346,0.133410514,0.208364023,0.035067866,0.323165722,0.114993311,0.141038244,0.021689422,0.189936261,0.039979754,0.365905099,0.12398789,0.121454674,0.020164676,0.251912181,0.066315958,0
0.635636136,0.114958681,0.452293601,0.06994896,0.312258469,0.043360199,0.263268507,0.037496593,0.410728984,0.082978105,0.450996236,0.117516267,0.335642409,0.056734651,0.432856964,0.105774308,0.270435383,0.041498253,0.28531744,0.082602395,0.197994981,0.032039568,0.314076537,0.047803373,0
0.516070833,0.117689202,0.207629167,0.033425606,0.381293056,0.094559857,0.159322222,0.020578124,0.332041667,0.06000477,0.328020833,0.120613332,0.226686111,0.039143076,0.5598625,0.104563619,0.276563889,0.042990679,0.403752778,0.114948428,0.1689,0.025907209,0.329031944,0.067818381,0
0.365763636,0.056371464,0.353545455,0.066639271,0.320161039,0.0784716,0.402690909,0.058342058,0.612974026,0.121542218,0.385205195,0.065454537,0.427877922,0.093751406,0.281358442,0.037376105,0.365981818,0.073754158,0.320161039,0.069798114,0.251563636,0.034075675,0.423698701,0.083888782,0
0.500450549,0.118428881,0.345672527,0.055996739,0.429973626,0.087981454,0.266364835,0.041800988,0.342637363,0.076465721,0.261914286,0.047206478,0.373030769,0.063367538,0.556523077,0.116193256,0.307808791,0.053928977,0.349250549,0.092423937,0.248046154,0.045198176,0.425556044,0.087132409,1
0.338497317,0.03973815,0.496921288,0.089031675,0.312994633,0.049200674,0.395928444,0.037193608,0.725341682,0.080387098,0.402023256,0.053954137,0.349713775,0.048815886,0.273239714,0.030498737,0.349314848,0.042611801,0.461239714,0.113926465,0.270432916,0.020607437,0.47621288,0.084492708,0
0.703748322,0.093763771,0.497012584,0.07712695,0.233098154,0.04051205,0.402049497,0.122909738,0.369464765,0.09523923,0.331176174,0.073055283,0.265692114,0.05110898,0.282239933,0.056406312,0.375239933,0.097656575,0.385471477,0.104405184,0.356943792,0.097065753,0.33324245,0.075567872,0
0.219666667,0.037261368,0.26744152,0.07991165,0.355482456,0.06824677,0.579865497,0.14177769,0.378374269,0.088986977,0.397432749,0.07159683,0.276625731,0.056445456,0.321172515,0.070786125,0.282959064,0.072770033,0.225096491,0.036088573,0.671181287,0.102718909,0.324868421,0.041283752,0
0.164814077,0.035872871,0.305359894,0.091814403,0.124317397,0.023017093,0.287827357,0.049557742,0.639918991,0.116040951,0.146568393,0.017384407,0.280844622,0.079174755,0.15685259,0.029859058,0.34075166,0.072295711,0.379468792,0.159586172,0.15326826,0.023618473,0.471888446,0.101874702,1
0.621864865,0.066930456,0.557220721,0.069675019,0.407719219,0.053262776,0.594989489,0.087998422,0.442747748,0.035029315,0.462786787,0.0548213,0.48345045,0.07077432,0.558768769,0.07958137,0.568406907,0.102478563,0.460400901,0.078124015,0.574381381,0.081660551,0.35657958,0.064427322,1
0.094474453,0.009384206,0.234399027,0.050651072,0.744012165,0.159534177,0.25816545,0.075291729,0.125788321,0.031921301,0.050437956,0.00392176,0.155571776,0.061110298,0.113705596,0.043933595,0.077080292,0.012308959,0.280888078,0.092508318,0.153773723,0.04827472,0.073717762,0.00664229,0
0.436598462,0.172142803,0.287141538,0.103213146,0.371609231,0.134938389,0.257433846,0.064608572,0.527844615,0.147481137,0.191898462,0.045983479,0.087987692,0.019476157,0.303261538,0.041627836,0.179735385,0.054662887,0.2154,0.077651092,0.145796923,0.044152913,0.250712308,0.054202922,0
0.514691161,0.112703719,0.316164004,0.077242414,0.311980831,0.061937393,0.323331203,0.077782526,0.22,0.037023327,0.283728435,0.0658498,0.307306709,0.072663855,0.472400426,0.108748255,0.450492013,0.111639664,0.322578275,0.070771641,0.422830671,0.114797606,0.2784164,0.062125116,1
0.506599341,0.148793652,0.383137212,0.104205357,0.418007684,0.097019454,0.253336992,0.061739293,0.21192865,0.047149225,0.285283205,0.09509626,0.223485181,0.037277982,0.456386389,0.121283625,0.221672887,0.029139785,0.321860593,0.088407095,0.289935236,0.076462976,0.257850714,0.056242498,0
0.567503455,0.077184309,0.723589339,0.076391296,0.522744324,0.08412587,0.352799605,0.03954294,0.484663376,0.065662668,0.510498519,0.075041081,0.556459033,0.070225103,0.540879566,0.080156134,0.46421619,0.071655779,0.440652517,0.069566803,0.366429418,0.061863208,0.238196446,0.040375611,0
0.711145729,0.116827127,0.459831299,0.074568112,0.246200287,0.038118905,0.218982053,0.037790328,0.223227566,0.032440306,0.266126346,0.044501318,0.30967911,0.044005167,0.558111989,0.112310341,0.310096195,0.046858834,0.25733453,0.050111689,0.437785355,0.108250193,0.320588658,0.061244486,1
0.455918152,0.067334813,0.64626013,0.122093583,0.519731767,0.092650235,0.378125608,0.069319842,0.493610211,0.130942904,0.470366288,0.117869407,0.323354943,0.087270231,0.32352188,0.086017549,0.406475689,0.108586099,0.370831442,0.080713737,0.245881686,0.032788074,0.218658023,0.052188496,0
0.434662069,0.099310905,0.652164828,0.117121571,0.357362759,0.069448027,0.371269655,0.100002378,0.354130345,0.071221443,0.327078621,0.083645215,0.394331034,0.104006504,0.38042069,0.103741809,0.302994483,0.0630546,0.281283448,0.061800931,0.249941379,0.060393251,0.301774483,0.098513194,0
0.5086,0.052651032,0.802661376,0.079333392,0.337222222,0.038898353,0.265113228,0.037857222,0.250477249,0.042049945,0.289589418,0.050296428,0.336937566,0.095751335,0.360573545,0.098240113,0.542287831,0.153006692,0.37921164,0.095127263,0.191074074,0.028784606,0.175888889,0.026674689,0
0.496533126,0.093637901,0.646978261,0.068523823,0.451530021,0.055866262,0.558405797,0.077915523,0.614563147,0.090597969,0.625507246,0.097456227,0.567706004,0.078945622,0.510136646,0.074405128,0.420166667,0.08054653,0.334178054,0.055374525,0.317424431,0.076513029,0.300963768,0.097103818,0
0.27795082,0.092494493,0.310641393,0.083922386,0.413172131,0.133852097,0.193622951,0.053483723,0.323598361,0.121258978,0.201088115,0.069098306,0.33195082,0.080776444,0.376227459,0.12638977,0.179018443,0.044665551,0.259756148,0.080939725,0.204729508,0.060993665,0.358467213,0.104717671,0
0.501618575,0.117698642,0.458436429,0.110072976,0.51535257,0.13867807,0.21777367,0.032696725,0.24562128,0.06684795,0.36718936,0.128936815,0.247623986,0.048070036,0.258549143,0.087631694,0.174542831,0.031162513,0.358750225,0.091117614,0.202112714,0.051376627,0.261972047,0.070695674,0
0.430552674,0.130666516,0.264654781,0.073388466,0.317974068,0.125993059,0.17415235,0.048501341,0.244512156,0.09117813,0.245076175,0.097347049,0.138737439,0.036697672,0.242711507,0.106089427,0.190092382,0.060957789,0.237640194,0.091450334,0.233816856,0.098714902,0.246878444,0.060979776,0
0.444275663,0.106686716,0.366044983,0.053053305,0.457612457,0.063412701,0.188280277,0.015862047,0.252703576,0.037164407,0.386749712,0.076054386,0.504650519,0.075024398,0.695117647,0.108996055,0.357200692,0.049364209,0.365527105,0.065100157,0.358089965,0.103743113,0.296038062,0.043433894,1
0.388159472,0.134997921,0.285763789,0.095918185,0.336077938,0.12164595,0.152764988,0.038141571,0.267360911,0.096962274,0.225298561,0.083829965,0.162411271,0.044866741,0.38138729,0.145006259,0.181364508,0.051774834,0.292304556,0.111787955,0.138233813,0.034077263,0.196261391,0.064573778,0
0.355894652,0.098729822,0.333508914,0.103045495,0.309165316,0.125104828,0.188307942,0.053298528,0.246570502,0.056378955,0.584014587,0.138919146,0.136941653,0.016854071,0.245905997,0.072944607,0.153857374,0.038950894,0.382040519,0.110515426,0.272962723,0.090622396,0.156194489,0.040473706,0
0.514685117,0.082616346,0.376933579,0.077528249,0.327279213,0.096895638,0.282505535,0.040947534,0.356661747,0.112531432,0.291105781,0.059437883,0.457567036,0.07588813,0.402419434,0.07399429,0.320472325,0.058786013,0.379189422,0.089018958,0.332815498,0.067969671,0.584440344,0.130803184,0
0.367105128,0.086017033,0.389892308,0.087254276,0.382966667,0.081715612,0.384041026,0.074251685,0.436928205,0.073402005,0.505848718,0.086345975,0.503712821,0.084173692,0.467053846,0.082436584,0.438882051,0.084857555,0.38215641,0.081746024,0.330782051,0.067956714,0.305951282,0.082940421,0
0.365639098,0.124388401,0.249283208,0.073069281,0.216739348,0.074466877,0.213233083,0.082964179,0.240388471,0.077279145,0.305016291,0.120119783,0.197795739,0.062923581,0.29923183,0.111341679,0.238463659,0.088878502,0.231478697,0.084119921,0.251109023,0.102211696,0.238348371,0.072459653,0
0.402930811,0.073483902,0.519646486,0.099712499,0.462855135,0.090654435,0.355918919,0.059981571,0.518250811,0.105717868,0.377099459,0.078560394,0.427096216,0.078345456,0.462753514,0.090344164,0.374844324,0.080747223,0.481097297,0.113806256,0.325762162,0.059919649,0.356286486,0.067518598,0
0.665389624,0.071023442,0.606145473,0.088943957,0.32719532,0.055134178,0.337750763,0.054565239,0.360299084,0.060663984,0.387192269,0.06782124,0.42469176,0.063522769,0.43112411,0.065810094,0.487947101,0.076564709,0.477349949,0.080280954,0.542573754,0.100132424,0.446246185,0.112938715,0
0.509098824,0.102416254,0.392143529,0.062447417,0.42276,0.094785768,0.223583529,0.038400572,0.40244,0.111203451,0.277270588,0.08282919,0.182315294,0.028243896,0.355538824,0.12972855,0.162614118,0.028324548,0.434945882,0.111508719,0.231341176,0.066891321,0.391357647,0.101270244,0
0.341496938,0.09791382,0.379721785,0.112268089,0.283554681,0.074145892,0.321455818,0.092348064,0.282161855,0.087854584,0.351841645,0.109788849,0.288611549,0.077184493,0.383179353,0.118038595,0.300922135,0.085261836,0.242223097,0.063778019,0.337419948,0.117122595,0.223265967,0.069633068,0
0.291510854,0.07050583,0.390992764,0.090928537,0.37145152,0.094744404,0.253134588,0.035542267,0.495997106,0.110103187,0.238452967,0.04017577,0.344842258,0.083479786,0.322775687,0.079847737,0.284965268,0.048747188,0.558295224,0.120292306,0.269685962,0.040766609,0.310536903,0.075796266,0
0.469970187,0.134873138,0.47232368,0.134340507,0.280278535,0.078822617,0.385336457,0.090504399,0.38286201,0.086592093,0.39708092,0.097692037,0.422385009,0.122096894,0.393729983,0.093208127,0.46191908,0.11713879,0.261617547,0.05432343,0.31320017,0.075100601,0.314978705,0.107806977,0
0.290503856,0.061334165,0.260691517,0.053960756,0.192638817,0.033950668,0.199239075,0.0343151,0.33337018,0.09652604,0.222260925,0.034796177,0.395434447,0.102657032,0.255473008,0.057299126,0.418438303,0.100450578,0.504023136,0.153442781,0.280692802,0.046390113,0.501134961,0.125712076,0
0.451149312,0.073639341,0.456530452,0.057442096,0.567145383,0.085145059,0.404807466,0.048088368,0.31608055,0.026298542,0.431724951,0.075439928,0.495884086,0.069039623,0.41089391,0.051129989,0.487614931,0.069287482,0.717121807,0.085702111,0.481194499,0.055877218,0.386968566,0.053448816,1
0.673417044,0.104920959,0.617597461,0.091568231,0.349802357,0.074788626,0.365050771,0.08313772,0.327716228,0.077840522,0.445233001,0.123167466,0.323543971,0.068520335,0.372217588,0.088913113,0.274331822,0.059788702,0.231854941,0.050443366,0.227925657,0.050234567,0.212212149,0.045129027,1
0.491313253,0.093340697,0.508137349,0.108610928,0.480621687,0.083352399,0.238320482,0.035827818,0.330226506,0.070097081,0.300472289,0.055841276,0.400749398,0.089250424,0.52393494,0.130675333,0.290293976,0.052846338,0.269568675,0.052598963,0.313725301,0.077522132,0.382356627,0.085529343,0
0.227853411,0.067089835,0.162963716,0.029147013,0.482526851,0.113724647,0.162914369,0.026396775,0.407780842,0.12696153,0.156246734,0.018683527,0.390208999,0.097759382,0.592143687,0.121884088,0.227844702,0.034323266,0.331978229,0.111064698,0.128249637,0.016373055,0.289053701,0.085971804,1
0.158603448,0.056510929,0.179426724,0.051648615,0.501913793,0.182575303,0.077038793,0.010444313,0.233400862,0.082398395,0.27062069,0.132338718,0.129926724,0.050193568,0.209926724,0.095251861,0.124021552,0.04316653,0.321849138,0.096564335,0.15037931,0.06997846,0.125068966,0.057081142,0
0.476499312,0.105591766,0.387242091,0.083853807,0.353188446,0.094672665,0.267178817,0.062383027,0.3303989,0.066196688,0.344320495,0.088435414,0.336250344,0.074700507,0.379792297,0.10107116,0.319053645,0.07924988,0.40111967,0.098229605,0.270547455,0.070732867,0.353635488,0.087843445,0
0.324850515,0.120980993,0.167998711,0.053280326,0.355948454,0.120020997,0.273113402,0.08823392,0.269876289,0.098395539,0.355456186,0.118253905,0.221043814,0.066990186,0.320425258,0.104845229,0.250591495,0.080948639,0.193583763,0.049048026,0.200610825,0.087534501,0.203373711,0.068732224,0
0.443720877,0.078729615,0.42822722,0.088864314,0.287848904,0.029601256,0.581904268,0.116618253,0.317183391,0.03328035,0.346645905,0.079232623,0.317354095,0.044631082,0.317870819,0.032229157,0.571269896,0.124806315,0.239561707,0.023479176,0.307222607,0.049423869,0.267694348,0.03949699,0
0.3070325,0.080106106,0.3979625,0.112337746,0.383835,0.109596333,0.24896,0.072688978,0.267285,0.061046549,0.35582,0.112378178,0.3298,0.085014445,0.275775,0.064246579,0.2912175,0.082066875,0.3545325,0.107900119,0.328105,0.104021684,0.2510825,0.069259201,1
0.481978887,0.066532032,0.596723608,0.095182181,0.331424184,0.043182413,0.367236084,0.042285727,0.545735125,0.094883423,0.367984645,0.039698649,0.478489443,0.081794603,0.286619962,0.028010078,0.488149712,0.087368776,0.406522073,0.068160864,0.326065259,0.044497904,0.56118618,0.098906558,0
0.462778677,0.060656172,0.538769231,0.077663144,0.46591498,0.054266588,0.768022942,0.070672438,0.578255061,0.064057423,0.40774224,0.047383452,0.374221323,0.045509163,0.384775978,0.051501005,0.441276653,0.077592378,0.42388529,0.064861848,0.512395412,0.062018347,0.387094467,0.054421716,0
0.486409091,0.099983287,0.464890152,0.104957439,0.245015152,0.044831341,0.278087121,0.073915178,0.253136364,0.066369103,0.421784091,0.125098624,0.330450758,0.085890338,0.22919697,0.044683643,0.361337121,0.097078754,0.266356061,0.065541707,0.286746212,0.066280697,0.257037879,0.063041552,0
0.577206413,0.113586118,0.467177355,0.110268689,0.411078156,0.114161473,0.24743988,0.058415385,0.331812625,0.085372824,0.215271543,0.048531565,0.210927856,0.041290744,0.381983968,0.101365254,0.258513026,0.055398881,0.365926854,0.112576427,0.234083166,0.062443611,0.309965932,0.078914267,0
0.632572062,0.089722057,0.485394678,0.069267686,0.357759793,0.049860283,0.354861789,0.062484264,0.468015521,0.081472587,0.667198817,0.093071995,0.483127864,0.064511139,0.358275684,0.043308488,0.393432373,0.080434349,0.368923873,0.067705464,0.346728012,0.085793103,0.480675536,0.085236669,1
0.38796286,0.110037105,0.417896007,0.106807692,0.316394615,0.090601416,0.208896936,0.038260988,0.366116992,0.09851628,0.206096565,0.032190767,0.33249675,0.102038694,0.263386258,0.063813169,0.246012999,0.066577116,0.363387187,0.11874306,0.206593315,0.04047808,0.290541318,0.092012174,0
0.640885578,0.090278626,0.618519666,0.08584307,0.382555423,0.052553072,0.38406913,0.048023406,0.46265435,0.085922221,0.598104887,0.105331596,0.418756853,0.059937381,0.375640048,0.06358885,0.352820024,0.065907459,0.379853397,0.056771601,0.332926103,0.062029737,0.33661025,0.076273344,0
0.614600363,0.096078992,0.519070845,0.103214687,0.21773297,0.04625964,0.266662125,0.061306816,0.314663034,0.084094756,0.263376022,0.045256451,0.358473206,0.07901604,0.267584923,0.045658526,0.374085377,0.076430033,0.355257039,0.068874861,0.434923706,0.080656423,0.471879201,0.103780444,0
0.119291713,0.059211966,0.293059669,0.152802363,0.071559116,0.00824485,0.641449724,0.167187724,0.081585635,0.009873564,0.047699448,0.021509006,0.066583425,0.025989512,0.099596685,0.023198261,0.290872928,0.141912071,0.067570166,0.012432406,0.178241989,0.080909019,0.031350276,0.009581487,0
0.404419552,0.081286802,0.209828921,0.036741323,0.207505092,0.054245028,0.138757637,0.012333683,0.586474542,0.127838074,0.341997963,0.052658393,0.199501018,0.033675745,0.233973523,0.051232735,0.183452138,0.02252013,0.443757637,0.157357825,0.219059063,0.034444023,0.534034623,0.126619985,0
0.301341432,0.07923721,0.377818414,0.103807964,0.330741688,0.097321335,0.350612532,0.061288163,0.5502289,0.140076849,0.199144501,0.033047996,0.246494885,0.045463871,0.299938619,0.098058682,0.279168798,0.063759217,0.398658568,0.134505204,0.247686701,0.045847463,0.326592072,0.055845566,0
0.374674107,0.076961898,0.624741071,0.102559862,0.399575893,0.079549619,0.34459375,0.0769705,0.406026786,0.108958606,0.465428571,0.114937531,0.291647321,0.066060318,0.311205357,0.082706404,0.32128125,0.061326095,0.289388393,0.069459113,0.286245536,0.054402417,0.397580357,0.078067369,0
0.617426724,0.044116702,0.733521552,0.046563655,0.778517241,0.058848655,0.614107759,0.03947082,0.634681034,0.042483907,0.561284483,0.047562428,0.527284483,0.046973635,0.487987069,0.050342694,0.384150862,0.032782223,0.482564655,0.036503194,0.475612069,0.030568574,0.569448276,0.070899221,1
